"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Column1
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9960-1-ND,GRM21BR60J476ME15L,Murata Electronics North America,CAP CER 47UF 6.3V 20% X5R 0805,0,0,0.5,0,1,Cut Tape (CT),GRM,47uF,¶ñ20%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9949-1-ND,GRM219R60G476ME44D,Murata Electronics North America,CAP CER 47UF 4V 20% X5R 0805,0,0,0.71,0,1,Cut Tape (CT),GRM,47uF,¶ñ20%,4V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-9961-1-ND,GRM21BR61A476ME15L,Murata Electronics North America,CAP CER 47UF 10V 20% X5R 0805,0,0,0.84,0,1,Cut Tape (CT),GRM,47uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.057"" (1.45mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1635-1-ND,GRM2195C1H512JA01D,Murata Electronics North America,CAP CER 5100PF 50V 5% NP0 0805,29399,0,0.25,0,1,Cut Tape (CT),GRM,5100pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1636-1-ND,GRM2195C1H562JA01D,Murata Electronics North America,CAP CER 5600PF 50V 5% NP0 0805,27308,0,0.26,0,1,Cut Tape (CT),GRM,5600pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8299-1-ND,GRM2195C1H562FA01D,Murata Electronics North America,CAP CER 5600PF 50V 1% NP0 0805,6419,0,0.5,0,1,Cut Tape (CT),GRM,5600pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1648-1-ND,GRM219R72A562KA01D,Murata Electronics North America,CAP CER 5600PF 100V 10% X7R 0805,1762,0,0.19,0,1,Cut Tape (CT),GRM,5600pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1612-1-ND,GRM2165C2A561JA01D,Murata Electronics North America,CAP CER 560PF 100V 5% NP0 0805,22618,0,0.21,0,1,Cut Tape (CT),GRM,560pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM2165C1H561JA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9740-1-ND,GRM2165C1H561JA01D,Murata Electronics North America,CAP CER 560PF 50V 5% NP0 0805,7900,0,0.2,0,1,Cut Tape (CT),GRM,560pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5539-1-ND,GRM21A5C2E560JW01D,Murata Electronics North America,CAP CER 56PF 250V 5% NP0 0805,28715,0,0.3,0,1,Cut Tape (CT),GRM,56pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1594-1-ND,GRM2195C2A560JZ01D,Murata Electronics North America,CAP CER 56PF 100V 5% NP0 0805,0,0,Call,0,1,Cut Tape (CT),GRM,56pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1637-1-ND,GRM2195C1H622JA01D,Murata Electronics North America,CAP CER 6200PF 50V 5% NP0 0805,4369,0,0.27,0,1,Cut Tape (CT),GRM,6200pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1618-1-ND,GRM2165C1H621JA01D,Murata Electronics North America,CAP CER 620PF 50V 5% NP0 0805,0,0,Call,0,10,Cut Tape (CT),GRM,620pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1638-1-ND,GRM2195C1H682JA01D,Murata Electronics North America,CAP CER 6800PF 50V 5% NP0 0805,44812,0,0.25,0,1,Cut Tape (CT),GRM,6800pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8300-1-ND,GRM2195C1H682GA01D,Murata Electronics North America,CAP CER 6800PF 50V 2% NP0 0805,7163,0,0.49,0,1,Cut Tape (CT),GRM,6800pF,¶ñ2%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1649-1-ND,GRM219R72A682KA01D,Murata Electronics North America,CAP CER 6800PF 100V 10% X7R 0805,19926,0,0.18,0,1,Cut Tape (CT),GRM,6800pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1650-1-ND,GRM219R72A682MA01D,Murata Electronics North America,CAP CER 6800PF 100V 20% X7R 0805,12044,0,0.177,0,10,Cut Tape (CT),GRM,6800pF,¶ñ20%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-3533-1-ND,GRM21AR72E682KW01D,Murata Electronics North America,CAP CER 6800PF 250V 10% X7R 0805,2005,0,0.21,0,1,Cut Tape (CT),GRM,6800pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM216R71H682KA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9747-1-ND,GRM216R71H682KA01D,Murata Electronics North America,CAP CER 6800PF 50V 10% X7R 0805,7940,0,0.1,0,1,Cut Tape (CT),GRM,6800pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1619-1-ND,GRM2165C1H681JA01D,Murata Electronics North America,CAP CER 680PF 50V 5% NP0 0805,18129,0,0.21,0,1,Cut Tape (CT),GRM,680pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1613-1-ND,GRM2195C2A681JA01D,Murata Electronics North America,CAP CER 680PF 100V 5% NP0 0805,0,0,Call,0,1,Cut Tape (CT),GRM,680pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5540-1-ND,GRM21A5C2E680JW01D,Murata Electronics North America,CAP CER 68PF 250V 5% NP0 0805,11984,0,0.3,0,1,Cut Tape (CT),GRM,68pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1595-1-ND,GRM2195C2A680JZ01D,Murata Electronics North America,CAP CER 68PF 100V 5% NP0 0805,2,0,0.13,0,1,Cut Tape (CT),GRM,68pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1639-1-ND,GRM2195C1H752JA01D,Murata Electronics North America,CAP CER 7500PF 50V 5% NP0 0805,54672,0,0.3,0,1,Cut Tape (CT),GRM,7500pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1620-1-ND,GRM2165C1H751JA01D,Murata Electronics North America,CAP CER 750PF 50V 5% NP0 0805,0,0,Call,0,10,Cut Tape (CT),GRM,750pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1596-1-ND,GRM2195C2A750JZ01D,Murata Electronics North America,CAP CER 75PF 100V 5% NP0 0805,0,0,Call,0,1,Cut Tape (CT),GRM,75pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1640-1-ND,GRM2195C1H822JA01D,Murata Electronics North America,CAP CER 8200PF 50V 5% NP0 0805,36062,0,0.26,0,1,Cut Tape (CT),GRM,8200pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1651-1-ND,GRM21BR72A822KA01L,Murata Electronics North America,CAP CER 8200PF 100V 10% X7R 0805,99137,0,0.19,0,1,Cut Tape (CT),GRM,8200pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-3311-1-ND,GRM2195C2A821JA01D,Murata Electronics North America,CAP CER 820PF 100V 5% NP0 0805,0,0,Call,0,10,Cut Tape (CT),GRM,820pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5541-1-ND,GRM21A5C2E820JW01D,Murata Electronics North America,CAP CER 82PF 250V 5% NP0 0805,2778,0,0.29,0,1,Cut Tape (CT),GRM,82pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1597-1-ND,GRM2195C2A820JZ01D,Murata Electronics North America,CAP CER 82PF 100V 5% NP0 0805,0,0,Call,0,1,Cut Tape (CT),GRM,82pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1641-1-ND,GRM2195C1H912JA01D,Murata Electronics North America,CAP CER 9100PF 50V 5% NP0 0805,12756,0,0.33,0,1,Cut Tape (CT),GRM,9100pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1621-1-ND,GRM2165C1H911JA01D,Murata Electronics North America,CAP CER 910PF 50V 5% NP0 0805,2,0,0.21,0,1,Cut Tape (CT),GRM,910pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1598-1-ND,GRM2195C2A910JZ01D,Murata Electronics North America,CAP CER 91PF 100V 5% NP0 0805,0,0,Call,0,1,Cut Tape (CT),GRM,91pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
